BoardID,Round,Mean25,Std25,Skew25,Kurt25,Min25,Max25,Med25,Mean26,Std26,Skew26,Kurt26,Min26,Max26,Med26,Mean27,Std27,Skew27,Kurt27,Min27,Max27,Med27,Corr2526,Corr2527,Corr2627,TempC
4,34,25.43,56.021,6.2354,46.9707,5.0,578.0,13.0,28.836,58.942,5.7437,36.6648,7.0,528.0,16.0,11.414,34.612,4.1204,17.0985,0.0,208.0,1.0,0.99121,0.8406,0.87828,62.22
4,35,26.035,55.959,6.253,47.2017,6.0,579.0,14.0,29.164,58.745,5.7567,36.749,10.0,526.0,16.0,11.742,34.637,4.1105,17.0171,0.0,208.0,1.5,0.99075,0.84169,0.8787,62.78
4,36,25.754,55.937,6.2616,47.3632,5.0,579.0,14.0,29.062,58.872,5.7437,36.6573,7.0,528.0,16.0,11.883,34.528,4.1045,16.9935,0.0,209.0,1.0,0.99103,0.8398,0.87812,62.78
4,37,25.191,56.363,6.2185,46.7943,3.0,581.0,13.0,28.902,59.071,5.7235,36.4274,7.0,528.0,16.0,11.828,34.788,4.1047,16.9832,0.0,209.0,1.0,0.99109,0.84496,0.88209,62.78
4,38,24.426,56.201,6.2306,46.9718,1.0,579.0,12.0,28.238,58.843,5.749,36.7604,7.0,527.0,16.0,11.246,34.46,4.1294,17.1317,0.0,209.0,1.0,0.99105,0.84177,0.87892,62.78
4,39,24.949,56.218,6.1888,46.2827,4.0,577.0,13.0,28.449,59.062,5.7285,36.4717,8.0,528.0,16.0,11.227,34.917,4.1123,16.9853,0.0,209.0,0.5,0.99127,0.84551,0.88115,62.22
4,40,25.582,56.162,6.2216,46.7965,5.0,579.0,14.0,29.07,58.908,5.7532,36.7616,9.0,528.0,16.0,11.797,34.629,4.0978,16.942,0.0,208.0,1.0,0.99099,0.84132,0.87732,62.22
4,41,25.703,55.825,6.2538,47.1993,5.0,577.0,14.0,29.012,58.872,5.7584,36.8285,9.0,528.0,16.0,11.723,34.606,4.1172,17.0841,0.0,209.0,1.0,0.99108,0.84044,0.87789,62.78
4,42,25.145,56.171,6.2193,46.8128,4.0,579.0,13.0,28.633,58.906,5.7319,36.5274,9.0,527.0,16.0,11.434,34.784,4.0931,16.8437,0.0,209.0,0.5,0.99103,0.84147,0.87851,62.78
4,43,25.508,55.944,6.2422,47.1351,5.0,578.0,13.0,28.938,58.742,5.7393,36.6516,7.0,527.0,16.0,11.887,34.483,4.1096,17.0317,0.0,208.0,1.0,0.99118,0.84196,0.87976,62.78
4,44,24.844,56.282,6.1866,46.3334,3.0,578.0,13.0,28.328,59.05,5.7262,36.4982,7.0,528.0,16.0,11.738,34.713,4.1055,16.9773,0.0,209.0,1.0,0.99132,0.84099,0.87701,62.78
4,45,24.812,56.686,6.1487,45.9058,3.0,581.0,13.0,28.684,59.354,5.6813,35.9591,7.0,528.0,16.0,12.086,34.939,4.0799,16.7962,0.0,211.0,1.0,0.99086,0.84297,0.87957,62.22
4,46,24.918,56.478,6.1432,45.7567,2.0,578.0,13.5,28.746,59.262,5.6956,36.1377,7.0,528.0,16.0,12.227,34.964,4.0728,16.721,0.0,210.0,1.0,0.99131,0.84657,0.88141,62.78
4,47,24.66,56.841,6.1523,45.9002,3.0,582.0,13.0,28.574,59.441,5.6862,36.007,7.0,529.0,16.0,12.039,35.047,4.0895,16.8301,0.0,210.0,1.0,0.99114,0.84498,0.88107,62.22
4,48,25.223,56.858,6.153,45.9481,3.0,583.0,14.0,29.07,59.435,5.6737,35.8325,7.0,528.0,16.0,12.406,35.179,4.0579,16.5813,0.0,211.0,1.0,0.99077,0.8437,0.88055,62.78
4,49,24.863,56.805,6.1592,46.1159,3.0,583.0,13.0,28.66,59.447,5.665,35.798,6.0,528.0,16.0,12.27,35.155,4.043,16.4925,0.0,210.0,0.5,0.99092,0.84222,0.87986,62.78
4,50,24.668,56.755,6.1536,45.9815,3.0,582.0,13.0,28.5,59.522,5.6824,35.9766,7.0,529.0,16.0,12.0,35.114,4.0802,16.754,0.0,210.0,1.0,0.99102,0.84276,0.87934,62.22
4,51,25.488,56.52,6.1714,46.2216,2.0,581.0,14.0,29.199,59.437,5.6868,36.0332,6.0,529.0,16.0,12.469,35.133,4.0618,16.6704,0.0,212.0,1.0,0.99096,0.8427,0.87964,62.22
4,52,24.781,56.937,6.1478,45.8675,2.0,583.0,13.0,28.695,59.529,5.6733,35.8563,7.0,529.0,16.0,12.273,35.091,4.0687,16.6863,0.0,210.0,1.0,0.99102,0.84447,0.88117,62.78
4,53,25.789,56.453,6.1761,46.2743,3.0,581.0,14.0,29.402,59.236,5.6883,36.0466,7.0,528.0,16.0,12.645,34.868,4.0457,16.5328,0.0,209.0,1.0,0.99102,0.84123,0.8782,62.22
4,54,25.156,56.638,6.1394,45.886,2.0,581.0,14.0,28.797,59.368,5.6621,35.788,6.0,528.0,16.0,12.668,35.101,4.0353,16.4469,0.0,209.0,1.0,0.99104,0.84452,0.88109,62.22
4,55,24.898,56.87,6.1232,45.6069,3.0,582.0,13.0,28.57,59.523,5.6477,35.6036,6.0,528.0,16.0,12.195,35.217,4.0388,16.4281,0.0,210.0,0.0,0.9912,0.84482,0.88125,62.22
4,56,25.031,56.832,6.1527,46.0561,3.0,583.0,13.0,28.492,59.587,5.6573,35.7101,6.0,528.0,16.0,12.188,35.002,4.0649,16.6763,0.0,209.0,1.0,0.99071,0.84186,0.88002,62.78
4,57,24.352,57.134,6.1454,46.0009,2.0,586.0,12.0,28.137,59.816,5.6573,35.7046,6.0,530.0,15.0,11.879,35.049,4.066,16.6591,0.0,210.0,0.0,0.99077,0.84092,0.8791,62.78
4,58,24.348,57.039,6.1372,45.9233,2.0,585.0,13.0,27.973,59.605,5.6644,35.8227,6.0,529.0,15.5,11.957,35.094,4.0751,16.7306,0.0,211.0,0.0,0.9908,0.84087,0.87826,62.22
4,59,23.758,56.797,6.136,45.8518,0.0,581.0,13.0,27.32,59.69,5.6459,35.589,5.0,528.0,16.0,11.773,34.955,4.0821,16.7974,0.0,209.0,0.0,0.99093,0.84208,0.8807,62.22
4,60,24.141,56.533,6.1818,46.4951,2.0,581.0,13.0,28.008,59.268,5.6983,36.2308,5.0,528.0,15.0,11.766,34.631,4.0717,16.71,0.0,208.0,0.0,0.99084,0.84037,0.87827,62.22
4,61,24.176,56.832,6.1295,45.8221,2.0,582.0,12.0,27.895,59.644,5.6399,35.5222,5.0,528.0,15.0,11.797,34.9,4.0555,16.5577,0.0,208.0,0.0,0.99068,0.84125,0.87988,62.22
4,62,24.457,56.735,6.1747,46.3647,2.0,583.0,13.0,28.055,59.402,5.6798,35.9776,6.0,528.0,16.0,11.824,34.885,4.0842,16.797,0.0,209.0,0.0,0.99074,0.83885,0.8773,62.22
4,63,24.305,56.547,6.1435,45.9158,2.0,579.0,12.5,28.047,59.474,5.6624,35.7882,5.0,528.0,16.0,11.926,34.812,4.0866,16.8652,0.0,209.0,0.0,0.99104,0.84154,0.8796,62.22
4,64,24.742,56.34,6.1922,46.6088,3.0,580.0,13.0,28.551,59.147,5.6899,36.1354,6.0,528.0,16.0,11.938,34.623,4.0873,16.9077,0.0,210.0,0.0,0.99093,0.83903,0.878,62.22
4,65,24.102,56.775,6.0982,45.2275,1.0,578.0,11.0,27.812,59.585,5.635,35.46,5.0,527.0,15.5,11.887,35.063,4.0611,16.6393,0.0,210.0,0.0,0.9913,0.84431,0.88111,62.22
4,66,24.113,56.766,6.1305,45.7874,1.0,581.0,12.0,27.855,59.575,5.6626,35.8023,6.0,528.0,15.5,11.766,34.939,4.0712,16.6954,0.0,209.0,0.0,0.99086,0.8405,0.87782,62.22
4,67,24.008,56.818,6.1198,45.6909,1.0,581.0,12.0,27.602,59.371,5.6411,35.6294,5.0,527.0,15.0,11.816,34.852,4.0674,16.6766,0.0,209.0,0.0,0.99113,0.84103,0.87898,62.22
4,68,24.758,56.729,6.1013,45.4226,2.0,580.0,13.0,28.68,59.35,5.6459,35.6635,6.0,528.0,16.0,12.648,34.916,4.029,16.4751,0.0,210.0,0.0,0.99112,0.84323,0.87946,62.22
4,69,23.926,56.798,6.1436,45.9946,1.0,582.0,11.0,27.395,59.518,5.6456,35.6225,5.0,527.0,14.5,11.676,34.902,4.0616,16.5851,0.0,208.0,0.0,0.99089,0.84094,0.87912,62.78
4,70,24.688,56.574,6.126,45.6889,3.0,579.0,12.5,28.562,59.266,5.6697,35.9431,6.0,528.0,16.0,12.039,34.865,4.0316,16.3875,0.0,208.0,0.0,0.99121,0.84037,0.87638,62.78
4,71,23.953,56.725,6.0908,45.2176,1.0,578.0,11.5,27.793,59.535,5.6234,35.3812,5.0,527.0,15.5,11.785,34.859,4.0576,16.6234,0.0,209.0,0.0,0.99128,0.84244,0.87989,62.78
4,72,23.484,57.021,6.0662,44.9624,1.0,580.0,11.0,27.055,59.588,5.6216,35.3874,3.0,527.0,14.0,11.586,34.981,4.052,16.5449,0.0,209.0,0.0,0.99115,0.84348,0.87988,62.22
4,73,24.008,56.72,6.1052,45.4502,2.0,579.0,12.0,27.535,59.517,5.6319,35.5143,5.0,527.0,15.0,11.801,34.972,4.0554,16.5942,0.0,208.0,0.0,0.99122,0.84233,0.87944,62.78
4,74,24.043,56.774,6.1273,45.8334,1.0,581.0,12.0,27.703,59.441,5.6286,35.4836,5.0,526.0,15.0,11.98,34.759,4.0364,16.4522,0.0,209.0,0.0,0.99095,0.83797,0.87701,62.78
4,75,23.734,56.699,6.1071,45.5489,1.0,579.0,11.0,27.734,59.52,5.6423,35.642,5.0,528.0,14.0,11.73,34.804,4.0401,16.4836,0.0,208.0,0.0,0.99096,0.84239,0.87988,62.78
4,76,23.598,56.967,6.0544,44.6855,1.0,578.0,11.0,27.41,59.736,5.6169,35.3138,5.0,528.0,15.0,11.77,35.196,4.0266,16.3267,0.0,209.0,0.0,0.99152,0.8449,0.88012,62.78
4,77,23.512,56.73,6.1217,45.6187,1.0,579.0,11.0,27.586,59.353,5.6618,35.8545,6.0,527.0,15.0,11.699,34.869,4.0544,16.5743,0.0,208.0,0.0,0.99126,0.84207,0.87841,62.78
4,78,23.543,56.575,6.1009,45.4485,0.0,577.0,11.0,27.445,59.388,5.6418,35.656,5.0,527.0,15.0,11.789,34.766,4.0415,16.4902,0.0,208.0,0.0,0.99102,0.84102,0.87774,62.22
4,79,24.488,56.694,6.1232,45.6687,2.0,580.0,12.5,28.277,59.275,5.6412,35.6067,6.0,526.0,16.0,12.102,34.945,4.0362,16.4198,0.0,208.0,0.0,0.99127,0.84126,0.87842,62.78
4,80,24.582,56.783,6.0776,45.0738,2.0,579.0,13.0,28.266,59.529,5.6285,35.4528,6.0,528.0,16.0,12.172,35.127,4.0188,16.3084,0.0,209.0,0.0,0.9912,0.84642,0.8819,62.22
4,81,24.668,56.559,6.1757,46.4609,3.0,582.0,13.0,28.625,59.139,5.6587,35.7885,5.0,527.0,16.0,12.172,34.712,4.0511,16.587,0.0,208.0,1.0,0.99094,0.837,0.87678,62.22
4,82,24.719,56.467,6.1072,45.45,2.0,577.0,12.5,28.25,59.185,5.6318,35.5159,5.0,525.0,15.0,11.957,34.888,4.0381,16.4813,0.0,208.0,0.0,0.99127,0.84255,0.87978,62.78
4,83,24.059,56.458,6.1246,45.833,1.0,578.0,13.0,27.754,59.189,5.6501,35.8187,5.0,527.0,15.0,12.102,34.542,4.0362,16.4964,0.0,208.0,0.0,0.99125,0.83965,0.87702,62.78
4,84,24.305,56.608,6.0659,45.0166,1.0,577.0,13.0,27.922,59.176,5.6231,35.4776,5.0,525.0,16.0,12.164,34.652,4.0154,16.3173,0.0,208.0,0.0,0.99115,0.84258,0.87848,62.78
4,85,24.258,56.671,6.1016,45.4725,2.0,579.0,12.0,27.77,59.276,5.6096,35.2277,3.0,523.0,15.0,11.902,34.991,4.0263,16.362,0.0,208.0,0.0,0.99088,0.83967,0.87846,62.78
4,86,23.535,56.659,6.0844,45.1982,2.0,577.0,10.0,27.246,59.275,5.6333,35.5945,5.0,526.0,14.0,11.539,34.78,4.0519,16.5813,0.0,208.0,0.0,0.99155,0.84202,0.87836,62.22
4,87,24.156,56.88,6.1044,45.4846,2.0,581.0,12.0,27.836,59.28,5.6226,35.3518,5.0,524.0,15.0,11.926,34.901,4.0331,16.3885,0.0,208.0,0.0,0.99084,0.84242,0.88046,62.78
4,88,23.938,56.594,6.1014,45.5028,2.0,578.0,12.0,27.707,59.439,5.6223,35.4616,4.0,527.0,15.0,12.035,34.981,4.026,16.3631,0.0,208.0,0.0,0.99116,0.84239,0.87982,62.78
4,89,24.086,56.381,6.1272,45.6905,2.0,576.0,12.0,27.707,58.972,5.6461,35.7619,5.0,525.0,15.0,11.785,34.572,4.0446,16.537,0.0,208.0,0.0,0.9918,0.84297,0.88002,62.78
4,90,24.371,56.558,6.1392,45.8871,2.0,579.0,12.5,27.988,58.575,5.5906,34.7974,6.0,511.0,15.0,11.809,34.855,4.0454,16.5219,0.0,208.0,0.0,0.98993,0.84221,0.88437,62.22
4,91,24.074,56.688,6.0558,44.7622,1.0,576.0,13.0,28.035,59.114,5.6257,35.4707,5.0,524.0,16.0,12.102,35.016,4.0275,16.39,0.0,211.0,0.0,0.99137,0.84546,0.88057,62.78
4,92,24.668,56.481,6.0917,45.3461,1.0,577.0,13.0,28.559,59.158,5.6227,35.4223,6.0,525.0,16.0,12.328,34.776,4.0043,16.2187,0.0,208.0,0.0,0.991,0.84282,0.8801,62.22
4,93,25.199,56.309,6.1494,46.1916,3.0,579.0,14.0,28.766,58.545,5.5915,34.7972,6.0,511.0,16.0,12.195,34.653,4.0039,16.2316,0.0,208.0,0.0,0.98923,0.83917,0.88267,62.22
4,94,24.07,56.771,6.0704,45.0131,0.0,578.0,11.5,28.164,59.208,5.5959,35.0903,5.0,523.0,15.0,12.031,35.035,4.005,16.1832,0.0,208.0,0.0,0.99124,0.84197,0.87945,62.78
4,95,24.723,56.338,6.1032,45.4676,2.0,576.0,11.5,28.148,58.38,5.5851,34.8555,5.0,511.0,15.0,12.062,34.598,4.0066,16.2431,0.0,207.0,0.0,0.99024,0.8404,0.88057,62.78
4,96,24.508,56.4,6.0942,45.3727,3.0,576.0,12.5,28.133,58.503,5.5854,34.8068,5.0,511.0,16.0,12.047,34.743,4.0296,16.4227,0.0,208.0,0.5,0.98978,0.84241,0.8829,62.22
4,97,25.562,55.992,6.1614,46.2443,2.0,576.0,14.0,28.98,58.755,5.6659,35.8966,6.0,523.0,16.0,12.441,34.349,4.0283,16.4543,0.0,208.0,1.5,0.99083,0.84064,0.87866,62.22
4,98,25.012,56.544,6.1046,45.5628,1.0,579.0,13.0,28.691,58.641,5.5609,34.5004,3.0,511.0,16.0,12.211,34.788,4.0095,16.2905,0.0,208.0,0.0,0.98971,0.84273,0.88487,62.78
4,99,24.41,56.364,6.1348,45.8442,2.0,577.0,12.5,28.082,58.438,5.5981,34.9367,5.0,511.0,15.5,11.863,34.565,4.0402,16.4819,0.0,208.0,0.0,0.99006,0.84113,0.88264,62.22
4,100,25.418,56.57,6.0968,45.3948,3.0,579.0,14.0,29.0,58.644,5.553,34.3703,6.0,511.0,16.0,12.465,35.065,3.9889,16.0879,0.0,209.0,0.0,0.9897,0.84268,0.88446,62.22
5,69,74.656,53.572,5.9907,43.109,57.0,589.0,62.0,83.691,61.218,5.9149,39.2486,64.0,619.0,69.0,65.598,35.336,4.0981,17.0078,50.0,269.0,55.0,0.99342,0.86389,0.8745,12.22
5,70,75.285,53.916,5.9719,42.7413,57.0,591.0,63.0,84.711,61.448,5.8965,38.9357,65.0,620.0,70.0,65.863,35.999,4.0928,16.9263,51.0,272.0,56.5,0.99371,0.86709,0.87733,12.78
5,71,75.363,54.514,5.9814,42.85,58.0,597.0,62.0,84.906,62.134,5.8762,38.6247,66.0,624.0,70.0,66.086,36.127,4.1069,17.0232,50.0,273.0,56.0,0.99359,0.86758,0.87976,12.78
5,72,73.855,53.565,6.0823,44.2648,57.0,592.0,61.0,82.453,61.626,5.9672,39.7633,64.0,623.0,68.0,64.055,35.288,4.1871,17.7178,49.0,269.0,54.0,0.99342,0.86091,0.87401,12.78
5,73,75.867,53.406,6.1049,44.4338,59.0,592.0,64.0,85.277,61.08,5.9984,40.1379,66.0,622.0,71.0,67.203,34.617,4.2359,18.1088,53.0,270.0,58.0,0.99367,0.8612,0.87361,12.78
5,74,75.082,53.826,6.0313,43.4684,55.0,592.0,63.0,84.457,61.468,5.9532,39.6364,65.0,623.0,70.0,65.68,35.525,4.1675,17.5795,49.0,271.0,57.0,0.99373,0.8653,0.87624,12.78
5,75,74.75,53.455,6.1049,44.4993,57.0,592.0,63.0,84.281,61.334,5.9923,40.0283,66.0,623.0,71.0,65.277,35.134,4.2226,17.9777,50.0,270.0,56.0,0.9933,0.86091,0.87405,12.78
5,76,74.836,53.75,6.047,43.7011,55.0,592.0,63.0,83.922,61.53,5.961,39.7037,64.0,624.0,71.0,65.711,35.345,4.1708,17.588,50.0,271.0,57.0,0.99371,0.86316,0.87464,12.78
5,77,73.574,54.249,6.0353,43.5369,54.0,595.0,62.0,82.027,62.134,5.9367,39.3222,63.0,624.0,68.0,63.598,35.955,4.1765,17.634,48.0,272.0,54.0,0.99356,0.86785,0.88,12.78
5,78,75.16,54.029,6.0555,43.7142,58.0,595.0,63.0,84.543,61.711,5.9773,39.8343,65.0,625.0,71.0,66.199,35.345,4.2159,17.9696,51.0,272.0,58.0,0.99337,0.86654,0.87761,12.78
5,79,74.359,54.159,6.0456,43.7419,53.0,596.0,63.0,83.383,61.966,5.9385,39.384,62.0,625.0,70.0,64.941,35.701,4.164,17.6107,48.0,272.0,57.0,0.99346,0.86547,0.87824,12.78
5,80,75.473,53.563,6.1081,44.4283,58.0,593.0,64.0,85.133,61.336,6.0209,40.3493,65.0,624.0,71.0,66.789,34.941,4.254,18.2628,51.0,272.0,58.0,0.99335,0.86338,0.87515,12.78
5,81,75.895,53.866,6.0552,43.7138,58.0,594.0,64.0,85.586,61.588,5.9595,39.6412,65.0,624.0,71.0,67.414,35.18,4.1932,17.8106,50.0,272.0,59.0,0.99362,0.86554,0.87748,12.78
5,82,75.734,54.346,6.0418,43.5494,57.0,598.0,64.0,85.238,61.917,5.9508,39.4767,66.0,625.0,71.0,66.879,35.938,4.1641,17.4893,50.0,274.0,58.0,0.99339,0.8688,0.87982,12.78
5,83,75.129,54.217,6.0492,43.6921,57.0,597.0,64.0,84.289,61.868,5.9401,39.3183,64.0,624.0,71.0,65.512,35.86,4.1693,17.5463,49.0,272.0,57.0,0.99321,0.86862,0.88086,12.78
5,84,75.48,53.867,6.0823,44.1061,57.0,595.0,64.0,84.797,61.587,5.9889,39.9604,64.0,625.0,71.0,66.477,35.274,4.2258,18.0704,50.0,272.0,58.0,0.99347,0.86363,0.87565,12.78
5,85,75.875,54.129,6.0235,43.3113,57.0,595.0,64.0,85.539,61.799,5.948,39.4865,65.0,624.0,71.0,67.648,35.568,4.1655,17.5325,50.0,273.0,59.0,0.99339,0.86946,0.87988,12.78
5,86,75.723,53.749,6.1167,44.5751,57.0,596.0,64.0,85.117,61.474,5.9973,40.0404,65.0,624.0,71.0,67.238,35.022,4.2484,18.2,51.0,272.0,59.0,0.99328,0.86386,0.87733,12.78
5,87,75.191,54.171,6.065,43.8605,57.0,597.0,63.0,83.895,61.927,5.9652,39.6327,64.0,624.0,70.0,66.211,35.471,4.2217,17.9891,50.0,272.0,57.5,0.99324,0.86567,0.87833,12.78
5,88,74.832,54.141,6.0668,43.9671,57.0,597.0,63.0,83.715,61.841,5.9647,39.6338,64.0,624.0,70.0,65.441,35.591,4.1849,17.6681,49.0,272.0,57.0,0.99302,0.86456,0.87689,12.78
5,89,75.551,54.294,6.0401,43.4723,58.0,597.0,64.0,84.234,61.989,5.9622,39.5648,66.0,625.0,70.0,66.41,35.673,4.2158,17.8698,51.0,272.0,58.0,0.99319,0.87058,0.88145,12.78
5,90,76.371,54.468,6.0462,43.5208,58.0,599.0,64.0,86.141,61.941,5.9315,39.2598,66.0,625.0,72.0,68.223,35.634,4.1797,17.5885,52.0,273.0,59.0,0.99392,0.87221,0.88435,12.78
5,91,75.73,54.433,6.0409,43.5342,58.0,599.0,64.0,84.082,62.14,5.9368,39.3136,65.0,625.0,70.0,66.633,35.83,4.1666,17.4795,51.0,272.0,58.0,0.99335,0.86767,0.87907,12.78
5,92,75.531,54.292,6.0711,43.978,57.0,599.0,64.0,85.098,61.819,5.9753,39.7284,65.0,625.0,71.0,66.664,35.56,4.2071,17.8258,50.0,272.0,58.0,0.99307,0.86955,0.88138,12.78
5,93,76.242,54.098,6.0866,44.1163,59.0,598.0,64.0,85.191,61.859,5.9865,39.8485,66.0,625.0,71.0,67.793,35.253,4.2358,18.0629,53.0,273.0,59.0,0.99305,0.86809,0.88039,12.78
5,94,76.617,54.502,6.006,42.9634,59.0,598.0,64.0,85.957,62.033,5.9421,39.3595,66.0,626.0,71.0,68.27,35.847,4.1771,17.55,53.0,274.0,59.0,0.99344,0.8744,0.88359,12.78
5,95,75.445,54.478,6.0399,43.4916,58.0,599.0,64.0,84.562,62.01,5.9698,39.6981,65.0,627.0,71.0,66.695,35.703,4.2079,17.8465,51.0,274.0,58.0,0.99342,0.86965,0.87975,12.78
5,96,75.867,54.328,6.0391,43.5516,57.0,598.0,64.0,85.199,61.945,5.9538,39.5184,65.0,626.0,71.0,67.172,35.618,4.1834,17.6636,51.0,272.0,58.0,0.99315,0.86649,0.87795,12.78
5,97,75.871,54.261,6.0614,43.7708,58.0,598.0,64.0,84.949,61.891,5.9626,39.6117,65.0,625.0,71.0,67.34,35.497,4.2248,18.0002,51.0,272.0,59.0,0.99332,0.86553,0.87793,12.78
5,98,75.582,54.388,6.066,43.8567,58.0,599.0,64.0,84.871,61.797,5.9545,39.4857,64.0,624.0,71.0,67.062,35.558,4.202,17.7879,51.0,272.0,58.0,0.99319,0.86576,0.87878,12.78
5,99,76.469,54.063,6.0757,43.9592,59.0,597.0,64.0,86.359,61.632,5.9847,39.8677,67.0,625.0,73.0,68.496,35.26,4.2293,18.0047,54.0,273.0,59.0,0.99326,0.86828,0.87993,12.78
5,100,75.91,54.738,6.0219,43.2961,58.0,601.0,64.0,85.035,62.404,5.9236,39.1976,65.0,629.0,71.0,67.453,35.899,4.1518,17.3867,49.0,274.0,59.0,0.99369,0.86988,0.88136,12.78
5,24,77.516,53.833,5.9937,43.0849,62.0,594.0,64.0,87.152,61.356,5.9353,39.3865,69.0,623.0,73.0,69.703,34.983,4.1479,17.351,56.0,272.0,60.0,0.99313,0.86471,0.87494,13.33
5,25,77.551,54.021,5.9845,42.9067,62.0,595.0,64.0,87.059,61.591,5.9207,39.1871,67.0,624.0,73.0,69.457,35.244,4.1394,17.2747,55.0,272.0,60.0,0.99319,0.86701,0.87731,13.33
5,26,77.887,54.37,5.9298,42.1957,62.0,596.0,64.0,88.324,61.723,5.8723,38.6593,69.0,624.0,74.0,69.789,35.68,4.0859,16.8271,55.0,272.0,59.0,0.99358,0.87119,0.88052,13.33
5,27,77.68,54.105,5.9891,42.9428,61.0,596.0,64.0,87.52,61.569,5.9046,39.0032,66.0,624.0,74.0,69.93,35.253,4.1399,17.2738,54.0,272.0,61.0,0.99317,0.86974,0.88115,13.33
5,28,78.156,54.044,5.9879,43.0957,62.0,597.0,64.0,88.684,61.303,5.9173,39.2123,70.0,624.0,74.0,70.68,35.004,4.1329,17.2609,57.0,272.0,61.0,0.9933,0.86591,0.87691,13.33
5,29,77.477,53.921,5.9946,43.1043,62.0,595.0,64.0,87.141,61.575,5.9063,39.0077,66.0,623.0,73.0,69.133,35.273,4.1366,17.264,54.0,272.0,59.0,0.99314,0.86462,0.8764,13.33
5,30,77.758,53.971,6.0009,43.2996,61.0,597.0,64.0,88.113,61.468,5.9007,39.0151,69.0,624.0,74.0,70.211,34.945,4.1387,17.3083,55.0,272.0,61.0,0.99322,0.86142,0.87419,13.33
5,31,77.824,54.245,5.9554,42.6226,62.0,597.0,64.0,87.418,61.937,5.8752,38.6985,67.0,625.0,73.0,69.539,35.519,4.1033,17.0386,54.0,272.0,59.0,0.993,0.86709,0.8782,13.33
5,32,77.582,54.652,5.9841,42.985,61.0,602.0,64.0,87.418,62.233,5.8993,38.9529,69.0,629.0,73.0,69.266,35.572,4.13,17.196,55.0,273.0,59.0,0.99317,0.86583,0.87709,13.33
5,33,77.504,53.991,6.0,43.1487,61.0,596.0,64.0,87.609,61.541,5.9325,39.3047,69.0,625.0,74.0,69.633,35.137,4.1682,17.5027,55.0,272.0,60.0,0.99305,0.86611,0.87678,13.33
5,34,77.742,54.284,5.999,43.1622,62.0,599.0,64.0,88.434,61.701,5.928,39.2228,70.0,626.0,74.0,70.062,35.193,4.1739,17.5134,57.0,272.0,61.0,0.99285,0.86765,0.87874,13.33
5,35,77.582,54.007,6.0017,43.1652,61.0,596.0,64.0,87.676,61.518,5.9277,39.3154,67.0,625.0,74.0,69.492,35.082,4.1484,17.3861,54.0,272.0,60.0,0.99319,0.86239,0.87358,13.33
5,36,77.812,54.13,5.9807,42.9379,61.0,597.0,64.0,88.156,61.685,5.9083,38.9952,69.0,624.0,74.0,69.875,35.318,4.1222,17.0959,57.0,272.0,60.0,0.99279,0.8665,0.87704,13.33
5,37,77.578,54.252,6.0041,43.2449,61.0,599.0,64.0,88.074,61.683,5.9239,39.1875,69.0,625.0,74.0,69.176,35.29,4.1536,17.3581,55.0,272.0,59.0,0.99291,0.86409,0.87536,13.33
5,38,77.812,54.014,6.0107,43.3432,62.0,597.0,64.0,88.352,61.371,5.9462,39.5056,69.0,625.0,74.0,70.199,34.958,4.171,17.5526,55.0,273.0,61.0,0.99308,0.86592,0.8768,13.33
5,39,78.207,54.327,5.9342,42.3195,61.0,597.0,64.0,88.766,61.766,5.882,38.7483,70.0,625.0,74.0,70.77,35.368,4.0997,16.962,57.0,273.0,61.0,0.99312,0.86742,0.87715,13.33
5,40,77.926,54.1,5.9873,43.0302,62.0,597.0,64.0,88.59,61.631,5.9209,39.2248,69.0,626.0,74.0,70.246,35.121,4.1448,17.3781,55.0,273.0,61.0,0.99321,0.86589,0.87676,13.33
5,41,77.727,54.031,5.9847,42.8929,62.0,595.0,64.0,87.719,61.604,5.9206,39.2008,67.0,624.0,74.0,69.84,35.171,4.1428,17.3194,55.0,272.0,60.0,0.99317,0.86647,0.87678,13.33
5,42,78.043,54.37,5.9836,42.9294,61.0,599.0,64.0,88.77,61.624,5.9069,39.0004,70.0,625.0,74.0,70.531,35.21,4.1462,17.3207,56.0,272.0,61.0,0.99326,0.86656,0.87802,13.33
5,43,77.539,54.423,5.9791,42.8799,61.0,599.0,64.0,86.914,62.126,5.878,38.6891,65.0,626.0,73.0,69.496,35.601,4.1101,17.0455,54.0,272.0,59.0,0.99343,0.86636,0.87843,13.33
5,44,77.641,53.915,6.0233,43.5768,62.0,597.0,64.0,87.969,61.546,5.9136,39.1616,69.0,625.0,74.0,69.797,34.963,4.1381,17.3158,56.0,272.0,60.0,0.9933,0.86012,0.8732,13.33
5,45,77.633,54.097,5.9959,43.1095,62.0,597.0,64.0,87.91,61.453,5.9362,39.3285,69.0,624.0,74.0,69.891,35.049,4.1634,17.4562,55.0,272.0,60.0,0.99278,0.86521,0.87573,13.33
5,46,77.832,54.203,5.9976,43.1355,61.0,598.0,64.0,88.094,61.602,5.9356,39.3718,69.0,626.0,74.0,70.039,35.145,4.165,17.4956,57.0,272.0,60.0,0.99307,0.86526,0.87585,13.33
5,47,77.164,54.124,6.014,43.3027,61.0,597.0,64.0,86.078,61.806,5.9193,39.1606,65.0,625.0,72.0,68.07,35.333,4.1492,17.3526,53.0,272.0,59.0,0.99325,0.86533,0.8774,13.33
